SectionID,Description,Longitude,Latitude
151,Gran Via (Pl. Cerdà a Moianés),2.135855975108492,41.36488525819141
152,Gran Via (Moianés a Pl. Cerdà),2.142351093388246,41.37010336452618
153,Gran Via (Moianés a Pl. Espanya),2.142448493994527,41.3698338736194
154,Gran Via (Pl. Espanya a Moianés),2.148617212357407,41.37483709001101
155,Gran Via (Pl. Espanya a Entença),2.149625512446209,41.37520838696996
156,Gran Via (Entença a Urgell),2.152916297684777,41.37790665126669
157,Gran Via (Urgell a Pl. Universitat),2.158554731372266,41.38215177817826
158,Gran Via (Pl. Universitat a Passeig de Gràcia),2.163687051345038,41.38599404770713
159,Sepúlveda (Ronda de Sant Antoni a Urgell),2.163768754090227,41.38415045625439
160,Sepúlveda (Urgell a Entença),2.159818387005039,41.38118459550979
161,Sepúlveda (Entença a Paral.lel),2.154180300570716,41.37692137910927
162,Paral.lel (Pl. Espanya a Entença),2.149731278540372,41.37515897393959
163,Paral.lel (Entença a Pl. Espanya),2.149722801000342,41.37508076792499
164,Paral.lel (Entença a Calàbria),2.154014988950743,41.37504830019314
165,Paral.lel (Calàbria a Entença),2.153988530206568,41.37497650758521
166,Paral.lel (Calàbria a Ronda de Sant Pau),2.160806010472567,41.37505072414313
167,Paral.lel (Ronda de Sant Pau a Calàbria),2.160792086641019,41.37497290149459
168,Paral.lel (Ronda de Sant Pau a Josep Carner),2.167816301234855,41.37498443097444
169,Paral.lel (Josep Carner a Ronda de Sant Pau),2.167846673623,41.37490162306974
170,Entença (Paral.lel a Gran Via),2.156285641901548,41.3750476989261
171,Ronda de Sant Pau (Paral.lel a Ronda de Sant Antoni),2.167867853798173,41.37498440501707
172,Urgell (Ronda de Sant Pau a Gran Via),2.163196139559716,41.37863505694546
173,Ronda de Sant Antoni (Ronda de Sant Pau a Pl Universitat),2.163154056295562,41.37869950417274
174,Ronda de Sant Antoni (Pl. Universitat a Ronda de Sant Pau),2.163955403217521,41.38531924176605
175,Pelai (Pl. Universitat a Balmes),2.164651529417385,41.38596143246053
176,Balmes (Gran Via a Pl. Catalunya),2.165234480939979,41.38735891625806
177,Ronda Universitat (Pl. Urquinaona a Pl. Universitat),2.172289774171898,41.38881064707914
178,Fontanella (Pl. Catalunya a Pl. Urquinaona),2.172796098185654,41.38847781237315
179,Passeig de Gràcia (Pl. Catalunya a Gran Via),2.170169952006475,41.38802204679796
180,Pau Claris (Còrsega a Mallorca),2.161613161896925,41.39688382174584
181,Pau Claris (Mallorca a Aragó),2.164122337650778,41.39502208872002
182,Pau Claris (Aragó a Gran Via),2.166382943867897,41.39330673590619
183,Pau Claris (Gran Via a Pl. Urquinaona),2.169885781095593,41.39066201706508
184,Via Laietana (Pl. Uruiqnaona a Jaume I),2.172764148073199,41.38847907390234
185,Via Laietana (Jaume I a Pl. Urquinaona),2.17281921135891,41.3884956523831
186,Via Laietana (Jaume I a Pl. Antonio López),2.17871727715645,41.38395548246053
187,Via Laietana (Pl. Antonio López a Jaume I),2.178742674933132,41.38398526468507
188,Roger de Llúria (Pl. Urquinaona a Aragó),2.173418906968181,41.38970316422083
189,Roger de Llúria (Aragó a Diagonal),2.167479116678159,41.39415995798503
190,Pi i Margall (Pl. Alfons el Savi a Pl. Joanic),2.164633704063712,41.41171635931418
191,Pi i Margall (Pl. Joanic a Pl. Alfons el Savi),2.164726038512299,41.41170888139349
192,Passeig de Sant Joan (Pl. Joanic a Còrsega),2.162654089870462,41.40440228199065
193,Passeig de Sant Joan (Còrsega a Pl. Joanic),2.163018375972605,41.4046274564178
194,Passeig de Sant Joan (Còrsega a Pl. Verdaguer),2.166279438830037,41.40172836308417
195,Passeig de Sant Joan (Pl. Verdaguer a Còrsega),2.166543778420813,41.40193772404578
196,Passeig de Sant Joan (Pl. Verdaguer a Pl. Tetuan),2.169614972671807,41.39913932765836
197,Passeig de Sant Joan (Pl. Tetuan a Pl. Verdaguer),2.169970062191635,41.3993080837622
198,Passeig de Sant Joan (Pl. Tetuan a Passeig Lluís Companys),2.175110896977761,41.39455854972081
199,Passeig de Sant Joan (Passeig Lluís Companys a Pl. Tetuan),2.176043094484588,41.39522597737633
200,Passeig Lluís Companys (Passeig de Sant Joan a Passeig de Pujades),2.179892981371934,41.39111334051945
201,Passeig Lluís Companys (Passeig de Pujades a Passeig de Sant Joan),2.180594664262385,41.39162753047184
202,Comerç (Passeig Lluís Companys a Marquès de l'Argentera),2.181385992954379,41.38991178971306
203,Sardenya (Pl. Sanllehy a Pi i Margall),2.16124585355832,41.41360710393831
204,Sardenya (Pi i Margall a Maria Claret),2.164306719003024,41.41023800560878
205,Sardenya (Maria Claret a Aragó),2.168691070447761,41.40691965049455
206,Sardenya (Aragó a Gran Via),2.176622388449445,41.4009069256532
207,Marina (Pl. Voluntaris a Av. Icària),2.195955102869145,41.38803536479829
208,Marina (Av. Icària a Av. Meridiana),2.194557892106277,41.38910180139862
209,Marina (Av. Meridiana a Gran Via),2.187127522362828,41.39496482447919
210,Marina (Gran Via a Diagonal),2.181214901420718,41.39913936846909
211,Lepant (Ronda Guinardó a Maria Claret),2.166649024379721,41.41206634181039
212,Lepant (Maria Claret a Aragó),2.171036957417361,41.40868495488762
213,Lepant (Aragó a Gran Via),2.178953865212576,41.4027388158197
214,Padilla (Gran Via a Aragó),2.183540639828718,41.40088172313863
215,Padilla (Aragó a Maria Claret),2.18000341349484,41.40353946642075
216,Padilla (Maria Claret a Ronda Guinardó),2.172150039884977,41.40951371846342
217,Av. Estatut de Catalunya (Ronda de Dalt a Av. Can Marcet),2.152114462349888,41.43770320576127
218,Av. Estatut de Catalunya (Av. Can Marcet a Ronda de Dalt),2.152248795100631,41.43773443709386
219,Av. Estatut de Catalunya (Av. Can Marcet a Lisboa),2.152246498148243,41.43373492409155
220,Av. Estatut de Catalunya (Lisboa a Av. Can Marcet),2.157057153874855,41.42905135803574
221,Rambla del Carmel (Lisboa a Túnel de la Rovira),2.156953105602577,41.42901976323125
222,Ciències (Túnel de la Rovira a Lisboa),2.157042797892832,41.4290618877242
223,Túnel de la Rovira (Rambla del Carmel a Ronda Guinardó),2.158211233932794,41.42368801387486
224,Túnel de la Rovira (Ronda Guinardó a Rambla del Carmel),2.167845191437325,41.41245582245191
225,Lisboa (Pl. de la Clota a Av. Estatut Catalunya),2.150425595837389,41.42614628512336
226,Lisboa (Av. Estatut Catalunya a Pl. de la Clota),2.156896818655094,41.42903843907077
227,Tajo (Lisboa a Passeig Maragall),2.15912708941139,41.42965589789414
228,Tajo (Passeig Maragall a Lisboa),2.161974238108335,41.42958593949358
229,Pg. Maragall (Tajo a Av. Borbó),2.162028961877052,41.42954035905324
230,Pg. Maragall (Av. Borbó a Tajo),2.176420160032533,41.42514778193972
231,Fabra i Puig (Tajo a Pl. Virrei Amat),2.163907241933041,41.43128672256808
232,Fabra i Puig (Pl. Virrei Amat a Tajo),2.174462193352225,41.43033356245913
233,Travessera de Dalt (Pl. Lesseps a Escorial),2.150014270332292,41.40714187430313
234,Travessera de Dalt (Escorial a Pl. Lesseps),2.149297055032962,41.40663312617431
235,Ronda Guinardó (Escorial a Túnel de la Rovira),2.157622912155039,41.41117986190942
236,Ronda Guinardó (Túnel de la Rovira a Escorial),2.168017188339266,41.41262463208307
237,Ronda Guinardó (Túnel de la Rovira a Oblit),2.168195191539046,41.41251580788141
238,Can Ràbia (Rda. General Mitre a Av. Sarrià),2.133350286186981,41.39450190225148
239,Pg. de Gràcia (Av. Diagonal a Aragó),2.159474732738096,41.3963794180611
240,Pg. de Gràcia (Aragó a Gran Via),2.164903156448137,41.39217340015062
241,Pg. de Gràcia (Gran Via a Pl. Catalunya),2.168039159102795,41.38943329207393
242,Villarroel (Gran Via a Rda. Sant Antoni),2.146454467868266 41.393027770024275,2.1516317023376 41.389144874554006
243,Av. Borbó (Pl. Virrei Amat a Passeig Maragall),2.174525483941814,41.43029939595011
244,Passeig Maragall (Av. Borbó a Pl. Maragall),2.176369191297101,41.42510325630978
245,Passeig Maragall (Pl. Maragall a Av. Borbó),2.176428766070635,41.42514752210007
246,Passeig Maragall (Pl. Maragall a Indústria),2.180704223527825,41.42042918569906
247,Passeig Maragall (Indústria a Pl. Maragall),2.180757308824244,41.42043766777899
248,Còrsega (Passeig Maragall a Padilla),2.174366639534286,41.40781904616355
249,Freser - Passeig Maragall (Rosselló a Indústria),2.179119536184617,41.40962102762124
250,Rosselló (Padilla a Freser),2.175494203391351,41.40697274563863
251,Maria Claret (Av. Meridiana a Passeig de Maragall),2.186806206207965,41.42045028982432
252,Còrsega (Padilla a Passeig de Sant Joan),2.17437454309841,41.40781361504949
253,Còrsega (Passeig de Sant Joan a Pl. Joan Carles I),2.166221476072123,41.40171158184302
254,Rosselló (Diagonal a Passeig de Sant Joan),2.162943661168482,41.39757866527506
255,Rosselló (Passeig de Sant Joan a Padilla),2.16763760204447,41.40107918652652
256,Diagonal (Pl. Joan Carles I a Passeig de Sant Joan),2.159493237307972,41.39639250594108
257,Diagonal (Passeig de Sant Joan a Pl. Joan Carles I),2.169939984182332,41.39930554793892
258,Diagonal (Passeig de Sant Joan a Marina),2.170159337241808,41.39904187684451
259,Diagonal (Marina a Passeig de Sant Joan),2.178457161180671,41.40139208053393
260,Diagonal (Marina a Pl. de les Glòries),2.178716034478649,41.40120751120022
261,Diagonal (Pl. de les Glòries a Marina),2.178469045482754,41.40139526868688
262,Mallorca (Clot a Meridiana),2.19093788066461,41.41513640549545
263,Mallorca (Meridiana a Padilla),2.177767070193757,41.40524164523826
264,Mallorca (Padilla a Passeig de Sant Joan),2.177763706074873,41.4052353026407
265,Mallorca (Passeig de Sant Joan a Passeig de Gràcia),2.169420415601993,41.39900398942352
266,València (Pau Claris a Passeig de Sant Joan),2.165259893028393,41.39415132534823
267,València (Passeig de Sant Joan a Padilla),2.170881220527396,41.39839048392436
268,València (Padilla a Meridiana),2.178869126501748,41.40438960101215
269,València (Meridiana a Clot),2.18673030299553,41.41028005442177
270,Guipúscoa (Bac de Roda a Meridiana),2.194578847589146,41.41464991403956
271,Aragó (Meridiana a Cartagena),2.186884738367201,41.40877093629595
272,Aragó (Cartagena a Diagonal),2.176594986151275,41.40090816351372
273,Aragó (Diagonal a Passeig de Sant Joan),2.175969520947225,41.40049230921142
274,Aragó (Passeig de Sant Joan a Pau Claris),2.172077345970409,41.3975679065241
275,Gran Via (Passeig de Gràcia a Roger de Llúria),2.168387595645653,41.38932938891491
276,Gran Via (Roger de Llúria a Pl. Tetuan),2.171172513124859,41.39138203940757
277,Gran Via (Pl. Tetuan a Marina),2.176008607900999,41.39456572437018
278,Gran Via (Marina a Pl de les Glòries),2.181206101072908,41.39912148566004
279,Gran Via (Pl. de les Glòries a Bac de Roda),2.187653340571323,41.40282576175255
280,Gran Via (Bac de Roda a Pl. de les Glòries),2.198166146742195,41.41192955924139
281,Ronda de Sant Pere (Passeig de Sant Joan a Pl. Urquinaona),2.172296563893483,41.38880700614858
282,Meridiana (Marina a Pl. de les Glòries),2.187213946489344,41.39483060852749
283,Meridiana (Pl. de les Glòries a Marina),2.186575401342925,41.39488216513048
284,Almogàvers (Badajoz a Marina),2.193790354926084,41.39991349454472
285,Almogàvers (Marina a Passeig Lluís Companys),2.187078964477096,41.39467481495542
286,Pere IV (Pallars a Bac de Roda),2.202285333503462,41.40881896853415
287,Pere IV - Almogàvers (Bac de Roda a Badajoz),2.193804559616888,41.39991790438899
288,Pallars (Meridiana a Pere IV),2.188037538852312,41.39404445445009
289,Passeig de Pujades - Meridiana (Passeig Picasso a Marina),2.187212256157869,41.39482047854783
290,Meridiana - Passeig de Pujades (Marina a Passeig Picasso),2.182466296478876,41.38821554308381
291,Passeig de Colom (Pl. Portal de la Pau a Pl. Antonio López),2.178149545058776,41.37603687457116
292,Passeig de Colom (Pl. Antonio López a Pl. Portal de la Pau),2.182102513985287,41.38137656982789
293,Av. Marqués de l'Argentera (Pl. Antonio López a Passeig de Picasso),2.182329274444677,41.38125183732253
294,Av. Marqués de l'Argentera (Passeig de Picasso a Pl. Antonio López),2.185806765732625,41.38558559351512
299,Passeig de Calvell (Llacuna a Bac de Roda),2.211551984133338,41.40180686280998
300,Passeig de Calvell (Bac de Roda a Llacuna),2.205228190625193,41.39652580463805
301,Passeig de Valldaura (Pl. Karl Marx a Pl. Llucmajor),2.162808801568454,41.43957336175498
302,Passeig de Valldaura (Pl. Llucmajor a Pl. Karl Marx),2.163268700404268,41.43997495108867
305,Via Júlia (Pl. Llucmajor a Ronda de Dalt),2.17479118573644,41.4385606978524
306,Via Júlia (Ronda de Dalt a Pl. Llucmajor),2.179345056763169,41.4458448325129
307,Doctor Pi i Molist (Pl. Madres Mayo a Pl. Virrei Amat),2.172075507624494,41.43536008602456
308,Ramon Albó (Passeig Maragall a Escòcia),2.177275604026574,41.42868782826998
309,Arnau d'Oms (Escòcia a Fabra i Puig),2.177337402724373,41.43014325138577
310,Deià (Piferrer a Passeig Verdum),2.172232087822361,41.4355891722309
311,Passeig Valldaura (Pl. Lucmajor a Meridiana),2.174682918497206,41.43811200872288
312,Passeig Valldaura (Meridiana a Pl.Llucmajor),2.174770248012226,41.43854631009036
313,Fabra i Puig (Meridiana a Pl. Virrei Amat),2.182922409458461,41.43024286453253
314,Escòcia (Felip II a Meridiana),2.184078441575095,41.42865184785591
315,Bac de Roda (Ronda Litoral a Pere IV),2.202252525483122,41.4088423959597
316,Bac de Roda (Pere IV a Gran Via),2.202253036751489,41.40884356923853
